trip_id,service_type,distance_km,duree_h,traction,type_train,nom_operateur,pays_origine,pays_destination,trajet_domestique,frequence_semaine
OCESN872462F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615344:87611004:4:1602:20261120,Jour,25.8,0.42,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872462F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:1602:20261211,Jour,75.3,1.52,,Corail Intercites,SNCF,FR,FR,True,4
OCESN872462F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:1602:20261212,Jour,75.3,1.52,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872464F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:1906:20261212,Jour,75.3,1.6,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872464F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:1906:20261211,Jour,75.3,1.6,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872466F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:2009:20261211,Jour,75.3,1.77,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872468F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:2114:20261212,Jour,75.3,1.58,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872472F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615344:87611004:4:1016:20261120,Jour,25.8,0.42,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872472F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615542:87611004:11:1016:20261211,Jour,75.3,1.55,,Corail Intercites,SNCF,FR,FR,True,4
OCESN872478F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87611004:87615344:2:921:20261120,Jour,25.8,0.33,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872478F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87611004:87615468:7:1008:20261211,Jour,62.6,1.12,,Corail Intercites,SNCF,FR,FR,True,4
OCESN872480F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615468:87615344:6:1701:20261016,Jour,48.4,0.77,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872480F1187_F:TER:FR:Line::6B259509-7C17-4FB6-9FCC-895FA3DE16D4::87615468:87611004:10:1748:20261211,Jour,62.6,1.55,,Corail Intercites,SNCF,FR,FR,True,5
OCESN8725F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1841:20261211,Jour,482.4,3.67,,TGV inOui,SNCF,FR,FR,True,2
OCESN8725F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1841:20261206,Jour,482.4,3.67,,TGV inOui,SNCF,FR,FR,True,1
OCESN8725F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1841:20261025,Jour,482.4,3.67,,TGV inOui,SNCF,FR,FR,True,2
OCESN8725F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:7:1841:20261120,Jour,482.4,3.67,,TGV inOui,SNCF,FR,FR,True,1
OCESN872600F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:620:20261211,Jour,19.3,0.33,,Regional,SNCF,FR,FR,True,5
OCESN872601F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:719:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872602F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:759:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,2
OCESN872602F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:759:20261210,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,3
OCESN872603F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:820:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872604F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:920:20261210,Jour,19.3,0.33,,Regional,SNCF,FR,FR,True,3
OCESN872604F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:920:20261211,Jour,19.3,0.33,,Regional,SNCF,FR,FR,True,2
OCESN872605F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:1220:20261211,Jour,19.3,0.33,,Regional,SNCF,FR,FR,True,5
OCESN872606F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:1300:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872607F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:1719:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872608F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:1800:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872609F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:1819:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872610F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:1900:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,5
OCESN872611F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:2259:20261211,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,1
OCESN872630F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:753:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,5
OCESN872631F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:706:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,4
OCESN872632F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:851:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,4
OCESN872632F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:851:20261030,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,6
OCESN872633F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:836:20261212,Jour,61.8,0.93,,Regional,SNCF,FR,FR,True,7
OCESN872634F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1020:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,7
OCESN872635F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1035:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,4
OCESN872635F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:958:20261002,Jour,19.3,0.3,,Regional,SNCF,FR,FR,True,3
OCESN872635F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1035:20261210,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,3
OCESN872636F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:1221:20261002,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,3
OCESN872636F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611038:7:1202:20261210,Jour,42.6,0.62,,Regional,SNCF,FR,FR,True,3
OCESN872636F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1221:20261212,Jour,61.8,0.93,,Regional,SNCF,FR,FR,True,4
OCESN872637F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:1159:20261002,Jour,19.3,0.3,,Regional,SNCF,FR,FR,True,6
OCESN872637F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1235:20261212,Jour,61.8,0.9,,Regional,SNCF,FR,FR,True,6
OCESN872638F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611038:87611004:4:1420:20261002,Jour,19.3,0.32,,Regional,SNCF,FR,FR,True,6
OCESN872638F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1420:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,6
OCESN872639F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1435:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,7
OCESN872640F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1621:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,7
OCESN872641F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1637:20261212,Jour,61.8,0.95,,Regional,SNCF,FR,FR,True,2
OCESN872642F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1820:20261212,Jour,61.8,0.9,,Regional,SNCF,FR,FR,True,2
OCESN872643F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1704:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,5
OCESN872644F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:1921:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,5
OCESN872645F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1804:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,4
OCESN872646F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:2020:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,7
OCESN872647F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1835:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,2
OCESN872648F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611095:87611004:10:2120:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,4
OCESN872649F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:1904:20261211,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,5
OCESN872651F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:2007:20261211,Jour,61.8,0.97,,Regional,SNCF,FR,FR,True,5
OCESN872653F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611038:4:1958:20261128,Jour,19.3,0.3,,Regional,SNCF,FR,FR,True,1
OCESN872653F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:2035:20261212,Jour,61.8,0.92,,Regional,SNCF,FR,FR,True,2
OCESN872655F1187_F:TER:FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920::87611004:87611095:10:2235:20261211,Jour,61.8,0.88,,Regional,SNCF,FR,FR,True,5
OCESN8727F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:8:2047:20261211,Jour,482.4,3.83,,TGV inOui,SNCF,FR,FR,True,2
OCESN8727F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:8:2047:20261120,Jour,482.4,3.83,,TGV inOui,SNCF,FR,FR,True,1
OCESN8727F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:8:2047:20261030,Jour,482.4,3.83,,TGV inOui,SNCF,FR,FR,True,2
OCESN872700F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:10:729:20261211,Jour,119.2,1.75,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872701F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:942:20261206,Jour,92.6,1.18,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872701F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671339:12:1037:20260927,Jour,133.6,2.1,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872701F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1019:20261212,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,7
OCESN872702F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:829:20261205,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872702F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:829:20261212,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872703F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611038:3:1034:20261002,Jour,19.3,0.3,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872703F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:1142:20261206,Jour,92.6,1.18,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872703F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1220:20261129,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872703F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1204:20261211,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,4
OCESN872703F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1220:20261212,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872704F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:929:20261211,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872705F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611038:3:1247:20261002,Jour,19.3,0.27,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872705F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:1342:20261206,Jour,92.6,1.18,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872705F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1420:20261212,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872706F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611038:87611004:3:1133:20261002,Jour,19.3,0.28,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872706F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:1133:20261206,Jour,92.6,1.15,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872706F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:1133:20261212,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872706F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:1133:20260905,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872707F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:1542:20261205,Jour,92.6,1.18,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872707F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671339:12:1637:20260927,Jour,133.6,2.1,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872707F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:10:1616:20261211,Jour,119.2,1.75,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872707F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1619:20261212,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872708F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611038:87611004:3:1329:20261002,Jour,19.3,0.28,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872708F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:1329:20261206,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872708F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671339:87611004:12:1329:20260927,Jour,133.6,2.08,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872708F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:1329:20261212,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872709F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:1742:20261206,Jour,92.6,1.18,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872709F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1820:20261212,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872709F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:1820:20260905,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872710F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:6:1630:20261206,Jour,92.6,1.05,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872710F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:10:1630:20261212,Jour,119.2,1.73,,Corail Intercites,SNCF,FR,FR,True,7
OCESN872711F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:1943:20261205,Jour,92.6,1.2,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872711F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:6:1936:20261204,Jour,92.6,1.08,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872711F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:2019:20260905,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872711F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:10:2016:20261211,Jour,119.2,1.75,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872711F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:2019:20261212,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872712F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:1729:20261205,Jour,92.6,1.17,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872712F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:1729:20261212,Jour,119.2,1.78,,Corail Intercites,SNCF,FR,FR,True,7
OCESN872713F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:8:2139:20261205,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872713F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:2219:20261012,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872713F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:11:2219:20261212,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,6
OCESN872714F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:1929:20261205,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872714F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671339:87611004:12:1929:20260927,Jour,133.6,2.08,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872714F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:1929:20261212,Jour,119.2,1.77,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872716F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:8:2129:20261205,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872716F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:11:2129:20261212,Jour,119.2,1.75,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872730F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:829:20261211,Jour,151.4,2.5,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872730F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:829:20261009,Jour,151.4,2.5,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:15:905:20261030,Jour,151.4,2.57,,Corail Intercites,SNCF,FR,FR,True,4
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:902:20261207,Jour,151.4,2.52,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:12:819:20261023,Jour,119.2,1.8,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87671008:10:816:20261016,Jour,119.2,1.75,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:902:20261211,Jour,151.4,2.52,,Corail Intercites,SNCF,FR,FR,True,3
OCESN872731F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:15:905:20261026,Jour,151.4,2.57,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872732F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:927:20261212,Jour,151.4,2.5,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872732F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:6:927:20261206,Jour,92.6,1.03,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872732F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87671008:4:742:20261129,Jour,36.0,0.75,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872732F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:927:20260927,Jour,151.4,2.47,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872732F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:927:20261011,Jour,151.4,2.47,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:6:839:20261205,Jour,92.6,1.1,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87611152:6:841:20261206,Jour,92.6,1.13,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87672006:4:1010:20261129,Jour,36.0,0.77,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:1010:20260927,Jour,151.4,2.62,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:14:1004:20261211,Jour,151.4,2.52,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:1005:20260905,Jour,151.4,2.53,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:1005:20261212,Jour,151.4,2.53,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872733F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611004:87672006:13:1010:20261115,Jour,151.4,2.62,,Corail Intercites,SNCF,FR,FR,True,1
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:1244:20261210,Jour,151.4,2.58,,Corail Intercites,SNCF,FR,FR,True,3
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87611152:87611004:6:1229:20261206,Jour,92.6,1.07,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:10:1229:20261023,Jour,119.2,1.73,,Corail Intercites,SNCF,FR,FR,True,3
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87671008:87611004:10:1244:20261022,Jour,119.2,1.82,,Corail Intercites,SNCF,FR,FR,True,5
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:1244:20261008,Jour,151.4,2.58,,Corail Intercites,SNCF,FR,FR,True,2
OCESN872734F1187_F:TER:FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201::87672006:87611004:13:1229:20260927,Jour,151.4,2.5,,Corail Intercites,SNCF,FR,FR,True,1
